date,beach_event_id,start_date,end_date,start_date_clipped,end_date_clipped,duration_days_clean,analysis_period,post_emergency,study_group,impact_level,advisory_type_clean,advisory_cause_clean,source_clean,cause_group,beach_name_clean,station_id,station_name_clean,station_lat,station_lon,beach_lat,beach_lon,active_advisory_day,closure_active_day,posting_active_day,rain_advisory_event,bacteria_related_event,tijuana_river_related_event,sewage_infrastructure_event,sewage_related_event,severity_score,enterococcus_flag,fecal_coliform_flag,total_coliform_flag,ecoli_flag,end_date_was_missing
2025-01-18,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-01-19,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-01-20,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-01-21,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-01-22,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-01-23,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-01-24,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-01-25,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-01-26,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-01-27,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-01-28,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-01-29,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-01-30,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-01-31,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-01,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-02,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-03,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-04,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-05,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-06,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-07,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-08,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-09,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-10,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-11,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-12,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-13,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-14,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-15,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-16,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-17,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-18,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-19,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-20,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-21,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-22,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-23,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-24,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-25,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-26,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-27,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-02-28,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-01,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-02,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-03,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-04,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-05,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-06,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-07,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-08,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-09,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-10,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-11,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-12,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-13,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-14,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-15,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-16,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-17,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-18,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-19,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-20,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-21,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
2025-03-22,706,2025-01-16,2025-07-27,2025-01-16,2025-07-27,192,Recent follow-up,1,South Bay / Tijuana River Impact,2,Closure,Other - Tijuana River Associated,Sewage/Grease,Tijuana River associated,Imperial Beach pier area,322,EH-030,32.57875,-117.133186,32.5804,-117.5866,1,1,0,0,1,1,0,1,2,1,0,0,0,False
